1 10 0.6876901388168335 0.07195636630058289 0.7703983187675476 0.39019766449928284 1.0128546953201294 10.31451416015625 0.5737844109535217
1 20 0.6891340017318726 0.07186716049909592 0.4850776791572571 0.3070022165775299 0.7381548881530762 15.720779418945312 0.18821077048778534
1 30 0.6875243186950684 0.07160525768995285 0.663497269153595 0.2753120958805084 0.5662172436714172 14.669055938720703 0.24175825715065002
1 40 0.6888701915740967 0.07139664888381958 0.567621648311615 0.297079473733902 0.5292224287986755 17.19960594177246 0.12389364838600159
1 50 0.6866856813430786 0.07059288024902344 0.523361325263977 0.2792118191719055 0.6194530129432678 16.092247009277344 0.14486642181873322
1 60 0.6907649040222168 0.07108459621667862 0.5246116518974304 0.26992642879486084 0.5607443451881409 19.051250457763672 0.08711820840835571
1 70 0.6929563283920288 0.07047713547945023 0.752619743347168 0.254030704498291 0.4892561137676239 15.520492553710938 0.10988660156726837
1 80 0.686528742313385 0.06807693839073181 0.35646331310272217 0.2563900947570801 0.46194469928741455 19.02339744567871 0.08927453309297562
1 90 0.6760072112083435 0.07066286355257034 0.7968903183937073 0.32989946007728577 0.6998663544654846 17.316085815429688 0.1355964094400406
1 100 0.678674042224884 0.07129579037427902 1.1350032091140747 0.3101292550563812 0.26326096057891846 19.596263885498047 0.07724864780902863
1 110 0.6840691566467285 0.07247316092252731 0.9469195008277893 0.26947078108787537 0.3182138502597809 20.02118492126465 0.0739196389913559
1 120 0.6880852580070496 0.07015125453472137 0.5974870324134827 0.296428382396698 0.447537362575531 16.91459083557129 0.12056294083595276
1 130 0.6771831512451172 0.07260887324810028 0.5685995817184448 0.2935968339443207 0.4054194688796997 20.46142578125 0.06013959273695946
1 140 0.6643884181976318 0.07144203037023544 0.6025182008743286 0.3292548656463623 0.45385679602622986 19.559329986572266 0.09604329615831375
1 150 0.6815241575241089 0.06972184777259827 0.4682166874408722 0.24637041985988617 0.21592573821544647 24.85877799987793 0.03616581857204437
1 160 0.6604400873184204 0.06994114071130753 1.8089382648468018 0.3092270493507385 0.24044065177440643 22.74833869934082 0.0545031912624836
1 170 0.6637331247329712 0.07279334217309952 0.4654649794101715 0.32345056533813477 0.5966769456863403 16.72340202331543 0.12824127078056335
1 180 0.6576290130615234 0.06718674302101135 0.431370347738266 0.3487483561038971 0.5759942531585693 15.852523803710938 0.18844354152679443
1 190 0.68328857421875 0.07485412806272507 0.461724191904068 0.2700953185558319 0.29415562748908997 21.812238693237305 0.054059695452451706
1 200 0.657076358795166 0.07162007689476013 0.30856552720069885 0.3034888207912445 0.5772731900215149 18.16669273376465 0.1256188601255417
1 210 0.6688621640205383 0.0707429051399231 0.43940815329551697 0.2667141854763031 0.46999484300613403 19.88330841064453 0.06784849613904953
1 220 0.6867634057998657 0.07150962948799133 0.3953380882740021 0.23132644593715668 0.2049102783203125 23.169889450073242 0.035450343042612076
1 230 0.6503261923789978 0.07668058574199677 0.3925507664680481 0.29702091217041016 0.48040977120399475 17.30775260925293 0.1463073045015335
1 240 0.6824040412902832 0.0678371712565422 0.8165801763534546 0.2752673327922821 0.35856276750564575 20.75790023803711 0.0557086355984211
1 250 0.6559993028640747 0.07442062348127365 0.32894840836524963 0.26552632451057434 0.3682255744934082 19.82806396484375 0.10354235768318176
